text,label
"A spokesperson for the World Health Organization clarified the recent changes to housing prices regulations. The the World Health Organization reported today that a new vaccine has shown steady growth according to officials. According to a study published by the local university, vaccine safety rates have changed modestly this year.",0
The city council in Springfield voted to fund additional resources for cybersecurity this year. A spokesperson for the World Health Organization clarified the recent changes to a new vaccine regulations. A spokesperson for the CDC clarified the recent changes to a rare disease outbreak regulations.,0
"The city council in Toronto voted to fund additional resources for crop yields this year. According to a study published by the CDC, a rare disease outbreak rates have changed modestly this year. According to a study published by the local university, inflation rates have changed modestly this year.",0
Officials at the local university held a press conference in Austin to discuss the a asteroid impact initiative. Local authorities in Nairobi confirmed the new 5G towers policy will take effect next month. The city council in Mumbai voted to fund additional resources for a asteroid impact this year.,0
"You won't BELIEVE what the local university is hiding about a rare disease outbreak -- shocking truth revealed!!! Doctors HATE this one weird trick that instantly cures a asteroid impact, the World Health Organization refuses to comment. Miracle cure for renewable energy discovered in Toronto, big pharma and the local university don't want you to know.",1
"Officials at the World Health Organization held a press conference in Lagos to discuss the a asteroid impact initiative. According to a study published by the Ministry of Health, 5G towers rates have changed modestly this year. The the local university reported today that climate change has shown steady growth according to officials.",0
"BREAKING: secret NASA documents PROVE housing prices conspiracy, share before it's deleted!!! URGENT WARNING: NASA insiders admit crop yields crisis is far worse than reported, share NOW. You won't BELIEVE what the World Bank is hiding about renewable energy -- shocking truth revealed!!!",1
The the World Bank reported today that a asteroid impact has shown steady growth according to officials. Researchers at a leading tech company say more data is needed before drawing conclusions about a asteroid impact. Officials at the national weather service held a press conference in Lagos to discuss the public transit initiative.,0
"URGENT WARNING: the World Bank insiders admit unemployment crisis is far worse than reported, share NOW. Nairobi residents in PANIC after the central bank allegedly covers up a new vaccine scandal, click to see proof. You won't BELIEVE what the Department of Education is hiding about a new vaccine -- shocking truth revealed!!!",1
"Austin residents in PANIC after the Department of Education allegedly covers up housing prices scandal, click to see proof. URGENT WARNING: NASA insiders admit public transit crisis is far worse than reported, share NOW. You won't BELIEVE what the Department of Education is hiding about public transit -- shocking truth revealed!!!",1
"The city council in Lagos voted to fund additional resources for vaccine safety this year. the central bank released its quarterly report on crop yields, noting a stable outlook for the region. The a leading tech company reported today that housing prices has shown steady growth according to officials.",0
"You won't BELIEVE what the national weather service is hiding about vaccine safety -- shocking truth revealed!!! BREAKING: secret the World Health Organization documents PROVE renewable energy conspiracy, share before it's deleted!!! URGENT WARNING: the national weather service insiders admit climate change crisis is far worse than reported, share NOW.",1
"Berlin residents in PANIC after a leading tech company allegedly covers up election results scandal, click to see proof. BREAKING: secret the Department of Education documents PROVE inflation conspiracy, share before it's deleted!!! Miracle cure for unemployment discovered in Springfield, big pharma and NASA don't want you to know.",1
"The NASA reported today that election results has shown steady growth according to officials. According to a study published by NASA, renewable energy rates have changed modestly this year. According to a study published by the Ministry of Health, 5G towers rates have changed modestly this year.",0
The city council in Jakarta voted to fund additional resources for a asteroid impact this year. Officials at the central bank held a press conference in Lagos to discuss the cybersecurity initiative. Local authorities in Toronto confirmed the new vaccine safety policy will take effect next month.,0
"A spokesperson for the central bank clarified the recent changes to a asteroid impact regulations. A spokesperson for the CDC clarified the recent changes to election results regulations. According to a study published by the Ministry of Health, crop yields rates have changed modestly this year.",0
A spokesperson for NASA clarified the recent changes to public transit regulations. Officials at the CDC held a press conference in Mumbai to discuss the inflation initiative. The a leading tech company reported today that cybersecurity has shown steady growth according to officials.,0
"Anonymous insider at the local university leaks SHOCKING truth about unemployment that will change everything. Cairo residents in PANIC after a leading tech company allegedly covers up a asteroid impact scandal, click to see proof. Miracle cure for a asteroid impact discovered in Austin, big pharma and the World Health Organization don't want you to know.",1
"the World Health Organization released its quarterly report on 5G towers, noting a stable outlook for the region. The city council in Austin voted to fund additional resources for a new vaccine this year. According to a study published by the Ministry of Health, vaccine safety rates have changed modestly this year.",0
Researchers at the Ministry of Health say more data is needed before drawing conclusions about vaccine safety. Researchers at the national weather service say more data is needed before drawing conclusions about 5G towers. The city council in Nairobi voted to fund additional resources for vaccine safety this year.,0
"The city council in Cairo voted to fund additional resources for 5G towers this year. The city council in Jakarta voted to fund additional resources for vaccine safety this year. According to a study published by the national weather service, vaccine safety rates have changed modestly this year.",0
"the local university released its quarterly report on 5G towers, noting a stable outlook for the region. A spokesperson for the Department of Education clarified the recent changes to 5G towers regulations. The the Department of Education reported today that cybersecurity has shown steady growth according to officials.",0
Researchers at the Department of Education say more data is needed before drawing conclusions about a new vaccine. Local authorities in Lagos confirmed the new housing prices policy will take effect next month. Local authorities in Jakarta confirmed the new a asteroid impact policy will take effect next month.,0
A spokesperson for the local university clarified the recent changes to a new vaccine regulations. The the World Bank reported today that renewable energy has shown steady growth according to officials. The the local university reported today that election results has shown steady growth according to officials.,0
"Miracle cure for cybersecurity discovered in Jakarta, big pharma and the Department of Education don't want you to know. BREAKING: secret NASA documents PROVE climate change conspiracy, share before it's deleted!!! Anonymous insider at the CDC leaks SHOCKING truth about vaccine safety that will change everything.",1
"The city council in Cairo voted to fund additional resources for climate change this year. According to a study published by the World Health Organization, climate change rates have changed modestly this year. Officials at NASA held a press conference in Manila to discuss the climate change initiative.",0
"Miracle cure for unemployment discovered in Jakarta, big pharma and the Department of Education don't want you to know. Cairo residents in PANIC after the local university allegedly covers up 5G towers scandal, click to see proof. Manila residents in PANIC after the local university allegedly covers up a new vaccine scandal, click to see proof.",1
"Officials at the central bank held a press conference in Manila to discuss the renewable energy initiative. the World Bank released its quarterly report on inflation, noting a stable outlook for the region. Officials at the World Bank held a press conference in Berlin to discuss the renewable energy initiative.",0
The city council in Cairo voted to fund additional resources for 5G towers this year. A spokesperson for NASA clarified the recent changes to vaccine safety regulations. The the CDC reported today that a new vaccine has shown steady growth according to officials.,0
"Anonymous insider at the local university leaks SHOCKING truth about inflation that will change everything. BREAKING: secret the central bank documents PROVE housing prices conspiracy, share before it's deleted!!! URGENT WARNING: the national weather service insiders admit a rare disease outbreak crisis is far worse than reported, share NOW.",1
"Toronto residents in PANIC after the Ministry of Health allegedly covers up a new vaccine scandal, click to see proof. Doctors HATE this one weird trick that instantly cures unemployment, a leading tech company refuses to comment. URGENT WARNING: the local university insiders admit unemployment crisis is far worse than reported, share NOW.",1
"Local authorities in Jakarta confirmed the new a new vaccine policy will take effect next month. Researchers at the national weather service say more data is needed before drawing conclusions about renewable energy. the central bank released its quarterly report on unemployment, noting a stable outlook for the region.",0
The city council in Jakarta voted to fund additional resources for a new vaccine this year. Local authorities in Nairobi confirmed the new election results policy will take effect next month. The city council in Berlin voted to fund additional resources for vaccine safety this year.,0
The city council in Springfield voted to fund additional resources for a asteroid impact this year. The NASA reported today that vaccine safety has shown steady growth according to officials. The city council in Mumbai voted to fund additional resources for public transit this year.,0
"Officials at a leading tech company held a press conference in Austin to discuss the cybersecurity initiative. According to a study published by the national weather service, 5G towers rates have changed modestly this year. The city council in Austin voted to fund additional resources for vaccine safety this year.",0
"Scientists baffled: public transit linked to the Department of Education in bizarre secret experiment, media silent!!! Miracle cure for cybersecurity discovered in Mumbai, big pharma and NASA don't want you to know. URGENT WARNING: the World Bank insiders admit public transit crisis is far worse than reported, share NOW.",1
"Anonymous insider at the local university leaks SHOCKING truth about unemployment that will change everything. You won't BELIEVE what the central bank is hiding about vaccine safety -- shocking truth revealed!!! Miracle cure for cybersecurity discovered in Mumbai, big pharma and the central bank don't want you to know.",1
"Anonymous insider at the Department of Education leaks SHOCKING truth about climate change that will change everything. URGENT WARNING: the CDC insiders admit renewable energy crisis is far worse than reported, share NOW. Anonymous insider at NASA leaks SHOCKING truth about a rare disease outbreak that will change everything.",1
"Scientists baffled: vaccine safety linked to the World Bank in bizarre secret experiment, media silent!!! You won't BELIEVE what NASA is hiding about cybersecurity -- shocking truth revealed!!! Lagos residents in PANIC after the national weather service allegedly covers up a asteroid impact scandal, click to see proof.",1
"Anonymous insider at a leading tech company leaks SHOCKING truth about vaccine safety that will change everything. BREAKING: secret a leading tech company documents PROVE 5G towers conspiracy, share before it's deleted!!! URGENT WARNING: the CDC insiders admit election results crisis is far worse than reported, share NOW.",1
"Researchers at the Department of Education say more data is needed before drawing conclusions about climate change. According to a study published by the World Health Organization, election results rates have changed modestly this year. Officials at NASA held a press conference in Cairo to discuss the a new vaccine initiative.",0
"the local university released its quarterly report on a new vaccine, noting a stable outlook for the region. The city council in Cairo voted to fund additional resources for election results this year. Officials at the CDC held a press conference in Berlin to discuss the vaccine safety initiative.",0
"URGENT WARNING: the national weather service insiders admit vaccine safety crisis is far worse than reported, share NOW. Miracle cure for a new vaccine discovered in Toronto, big pharma and the Ministry of Health don't want you to know. You won't BELIEVE what the World Bank is hiding about unemployment -- shocking truth revealed!!!",1
"Manila residents in PANIC after the Ministry of Health allegedly covers up a asteroid impact scandal, click to see proof. BREAKING: secret a leading tech company documents PROVE unemployment conspiracy, share before it's deleted!!! Anonymous insider at the national weather service leaks SHOCKING truth about a new vaccine that will change everything.",1
"According to a study published by the World Health Organization, climate change rates have changed modestly this year. According to a study published by NASA, public transit rates have changed modestly this year. According to a study published by a leading tech company, election results rates have changed modestly this year.",0
"Anonymous insider at a leading tech company leaks SHOCKING truth about vaccine safety that will change everything. Miracle cure for election results discovered in Manila, big pharma and the local university don't want you to know. Doctors HATE this one weird trick that instantly cures climate change, NASA refuses to comment.",1
"The city council in Nairobi voted to fund additional resources for inflation this year. Researchers at the Ministry of Health say more data is needed before drawing conclusions about election results. the World Bank released its quarterly report on election results, noting a stable outlook for the region.",0
"Doctors HATE this one weird trick that instantly cures unemployment, the Ministry of Health refuses to comment. Scientists baffled: public transit linked to NASA in bizarre secret experiment, media silent!!! BREAKING: secret a leading tech company documents PROVE public transit conspiracy, share before it's deleted!!!",1
"Miracle cure for cybersecurity discovered in Nairobi, big pharma and NASA don't want you to know. BREAKING: secret the local university documents PROVE vaccine safety conspiracy, share before it's deleted!!! Anonymous insider at the World Bank leaks SHOCKING truth about election results that will change everything.",1
"Doctors HATE this one weird trick that instantly cures public transit, the World Bank refuses to comment. Anonymous insider at the World Health Organization leaks SHOCKING truth about election results that will change everything. Anonymous insider at the Department of Education leaks SHOCKING truth about cybersecurity that will change everything.",1
"According to a study published by a leading tech company, climate change rates have changed modestly this year. Researchers at the Department of Education say more data is needed before drawing conclusions about housing prices. A spokesperson for the World Health Organization clarified the recent changes to a rare disease outbreak regulations.",0
"A spokesperson for the World Health Organization clarified the recent changes to crop yields regulations. According to a study published by the national weather service, election results rates have changed modestly this year. The city council in Manila voted to fund additional resources for a rare disease outbreak this year.",0
"Doctors HATE this one weird trick that instantly cures crop yields, the World Bank refuses to comment. Anonymous insider at NASA leaks SHOCKING truth about election results that will change everything. Miracle cure for a new vaccine discovered in Austin, big pharma and the national weather service don't want you to know.",1
Local authorities in Jakarta confirmed the new housing prices policy will take effect next month. Local authorities in Lagos confirmed the new housing prices policy will take effect next month. Officials at the Department of Education held a press conference in Manila to discuss the public transit initiative.,0
"You won't BELIEVE what the national weather service is hiding about 5G towers -- shocking truth revealed!!! Anonymous insider at a leading tech company leaks SHOCKING truth about housing prices that will change everything. BREAKING: secret the CDC documents PROVE vaccine safety conspiracy, share before it's deleted!!!",1
Local authorities in Lagos confirmed the new public transit policy will take effect next month. The city council in Nairobi voted to fund additional resources for inflation this year. A spokesperson for a leading tech company clarified the recent changes to unemployment regulations.,0
"Doctors HATE this one weird trick that instantly cures 5G towers, the CDC refuses to comment. Scientists baffled: climate change linked to NASA in bizarre secret experiment, media silent!!! Doctors HATE this one weird trick that instantly cures public transit, a leading tech company refuses to comment.",1
"The city council in Austin voted to fund additional resources for public transit this year. the CDC released its quarterly report on a rare disease outbreak, noting a stable outlook for the region. Researchers at the World Health Organization say more data is needed before drawing conclusions about a new vaccine.",0
The city council in Toronto voted to fund additional resources for a new vaccine this year. The the World Health Organization reported today that vaccine safety has shown steady growth according to officials. The city council in Springfield voted to fund additional resources for inflation this year.,0
"a leading tech company released its quarterly report on election results, noting a stable outlook for the region. A spokesperson for the CDC clarified the recent changes to housing prices regulations. NASA released its quarterly report on inflation, noting a stable outlook for the region.",0
The the World Health Organization reported today that crop yields has shown steady growth according to officials. Local authorities in Austin confirmed the new cybersecurity policy will take effect next month. The the Department of Education reported today that crop yields has shown steady growth according to officials.,0
"You won't BELIEVE what a leading tech company is hiding about housing prices -- shocking truth revealed!!! You won't BELIEVE what the World Bank is hiding about vaccine safety -- shocking truth revealed!!! BREAKING: secret the local university documents PROVE crop yields conspiracy, share before it's deleted!!!",1
Researchers at the World Bank say more data is needed before drawing conclusions about inflation. The city council in Jakarta voted to fund additional resources for 5G towers this year. Local authorities in Lagos confirmed the new a asteroid impact policy will take effect next month.,0
"According to a study published by the CDC, election results rates have changed modestly this year. the CDC released its quarterly report on climate change, noting a stable outlook for the region. Local authorities in Mumbai confirmed the new renewable energy policy will take effect next month.",0
"Officials at the World Health Organization held a press conference in Jakarta to discuss the inflation initiative. the World Bank released its quarterly report on unemployment, noting a stable outlook for the region. A spokesperson for the World Health Organization clarified the recent changes to a rare disease outbreak regulations.",0
"Cairo residents in PANIC after the national weather service allegedly covers up housing prices scandal, click to see proof. Anonymous insider at the central bank leaks SHOCKING truth about renewable energy that will change everything. BREAKING: secret the World Bank documents PROVE crop yields conspiracy, share before it's deleted!!!",1
"the national weather service released its quarterly report on election results, noting a stable outlook for the region. the World Bank released its quarterly report on climate change, noting a stable outlook for the region. NASA released its quarterly report on public transit, noting a stable outlook for the region.",0
"Mumbai residents in PANIC after the Ministry of Health allegedly covers up 5G towers scandal, click to see proof. Miracle cure for a asteroid impact discovered in Jakarta, big pharma and the World Health Organization don't want you to know. BREAKING: secret the central bank documents PROVE unemployment conspiracy, share before it's deleted!!!",1
The the national weather service reported today that inflation has shown steady growth according to officials. The the central bank reported today that renewable energy has shown steady growth according to officials. Officials at the national weather service held a press conference in Springfield to discuss the vaccine safety initiative.,0
Researchers at a leading tech company say more data is needed before drawing conclusions about crop yields. Researchers at the Department of Education say more data is needed before drawing conclusions about housing prices. Researchers at the national weather service say more data is needed before drawing conclusions about housing prices.,0
"Local authorities in Austin confirmed the new a rare disease outbreak policy will take effect next month. According to a study published by a leading tech company, crop yields rates have changed modestly this year. Officials at the World Health Organization held a press conference in Lagos to discuss the renewable energy initiative.",0
Officials at the national weather service held a press conference in Mumbai to discuss the vaccine safety initiative. Researchers at the local university say more data is needed before drawing conclusions about a new vaccine. The city council in Cairo voted to fund additional resources for housing prices this year.,0
"According to a study published by the CDC, 5G towers rates have changed modestly this year. According to a study published by the central bank, public transit rates have changed modestly this year. The city council in Springfield voted to fund additional resources for renewable energy this year.",0
Local authorities in Toronto confirmed the new cybersecurity policy will take effect next month. The city council in Berlin voted to fund additional resources for election results this year. Researchers at the national weather service say more data is needed before drawing conclusions about public transit.,0
"Miracle cure for a rare disease outbreak discovered in Austin, big pharma and the local university don't want you to know. Anonymous insider at the local university leaks SHOCKING truth about climate change that will change everything. Anonymous insider at the CDC leaks SHOCKING truth about a rare disease outbreak that will change everything.",1
"Anonymous insider at the CDC leaks SHOCKING truth about a new vaccine that will change everything. Miracle cure for election results discovered in Cairo, big pharma and a leading tech company don't want you to know. Nairobi residents in PANIC after the World Health Organization allegedly covers up a rare disease outbreak scandal, click to see proof.",1
"a leading tech company released its quarterly report on unemployment, noting a stable outlook for the region. Officials at the Ministry of Health held a press conference in Berlin to discuss the unemployment initiative. Local authorities in Lagos confirmed the new unemployment policy will take effect next month.",0
"The the World Bank reported today that cybersecurity has shown steady growth according to officials. According to a study published by a leading tech company, climate change rates have changed modestly this year. Officials at the Department of Education held a press conference in Berlin to discuss the election results initiative.",0
"Miracle cure for public transit discovered in Nairobi, big pharma and the local university don't want you to know. Anonymous insider at the Department of Education leaks SHOCKING truth about 5G towers that will change everything. URGENT WARNING: the local university insiders admit unemployment crisis is far worse than reported, share NOW.",1
"You won't BELIEVE what the CDC is hiding about renewable energy -- shocking truth revealed!!! BREAKING: secret the World Bank documents PROVE housing prices conspiracy, share before it's deleted!!! Springfield residents in PANIC after the Department of Education allegedly covers up crop yields scandal, click to see proof.",1
"Mumbai residents in PANIC after the CDC allegedly covers up a asteroid impact scandal, click to see proof. Anonymous insider at a leading tech company leaks SHOCKING truth about crop yields that will change everything. Scientists baffled: 5G towers linked to the central bank in bizarre secret experiment, media silent!!!",1
"BREAKING: secret the World Bank documents PROVE a new vaccine conspiracy, share before it's deleted!!! BREAKING: secret a leading tech company documents PROVE housing prices conspiracy, share before it's deleted!!! Miracle cure for climate change discovered in Springfield, big pharma and the World Bank don't want you to know.",1
"Anonymous insider at the national weather service leaks SHOCKING truth about a asteroid impact that will change everything. Miracle cure for a asteroid impact discovered in Nairobi, big pharma and the World Bank don't want you to know. Austin residents in PANIC after the Department of Education allegedly covers up a new vaccine scandal, click to see proof.",1
"URGENT WARNING: the central bank insiders admit a asteroid impact crisis is far worse than reported, share NOW. Scientists baffled: unemployment linked to NASA in bizarre secret experiment, media silent!!! URGENT WARNING: NASA insiders admit 5G towers crisis is far worse than reported, share NOW.",1
"Doctors HATE this one weird trick that instantly cures public transit, NASA refuses to comment. URGENT WARNING: the Ministry of Health insiders admit inflation crisis is far worse than reported, share NOW. Doctors HATE this one weird trick that instantly cures housing prices, the Department of Education refuses to comment.",1
"Miracle cure for renewable energy discovered in Mumbai, big pharma and the central bank don't want you to know. URGENT WARNING: the World Health Organization insiders admit housing prices crisis is far worse than reported, share NOW. Doctors HATE this one weird trick that instantly cures vaccine safety, the central bank refuses to comment.",1
"Anonymous insider at a leading tech company leaks SHOCKING truth about unemployment that will change everything. Anonymous insider at a leading tech company leaks SHOCKING truth about unemployment that will change everything. BREAKING: secret the World Bank documents PROVE a asteroid impact conspiracy, share before it's deleted!!!",1
"Berlin residents in PANIC after the CDC allegedly covers up a rare disease outbreak scandal, click to see proof. Scientists baffled: renewable energy linked to the local university in bizarre secret experiment, media silent!!! BREAKING: secret the national weather service documents PROVE a asteroid impact conspiracy, share before it's deleted!!!",1
Officials at the Ministry of Health held a press conference in Berlin to discuss the election results initiative. Local authorities in Cairo confirmed the new unemployment policy will take effect next month. Local authorities in Springfield confirmed the new a rare disease outbreak policy will take effect next month.,0
"Nairobi residents in PANIC after the Ministry of Health allegedly covers up 5G towers scandal, click to see proof. Miracle cure for renewable energy discovered in Cairo, big pharma and the World Bank don't want you to know. Doctors HATE this one weird trick that instantly cures cybersecurity, the CDC refuses to comment.",1
"URGENT WARNING: a leading tech company insiders admit inflation crisis is far worse than reported, share NOW. Miracle cure for crop yields discovered in Mumbai, big pharma and the national weather service don't want you to know. Doctors HATE this one weird trick that instantly cures a rare disease outbreak, NASA refuses to comment.",1
"You won't BELIEVE what the World Bank is hiding about unemployment -- shocking truth revealed!!! You won't BELIEVE what the World Health Organization is hiding about unemployment -- shocking truth revealed!!! Scientists baffled: a asteroid impact linked to the CDC in bizarre secret experiment, media silent!!!",1
A spokesperson for the national weather service clarified the recent changes to vaccine safety regulations. A spokesperson for the World Bank clarified the recent changes to climate change regulations. Officials at a leading tech company held a press conference in Mumbai to discuss the crop yields initiative.,0
The the World Health Organization reported today that a asteroid impact has shown steady growth according to officials. The the CDC reported today that crop yields has shown steady growth according to officials. A spokesperson for a leading tech company clarified the recent changes to a rare disease outbreak regulations.,0
"Scientists baffled: housing prices linked to the national weather service in bizarre secret experiment, media silent!!! You won't BELIEVE what the World Bank is hiding about a asteroid impact -- shocking truth revealed!!! Anonymous insider at the Department of Education leaks SHOCKING truth about climate change that will change everything.",1
The city council in Austin voted to fund additional resources for a new vaccine this year. Local authorities in Springfield confirmed the new renewable energy policy will take effect next month. A spokesperson for the CDC clarified the recent changes to unemployment regulations.,0
"A spokesperson for a leading tech company clarified the recent changes to climate change regulations. the CDC released its quarterly report on inflation, noting a stable outlook for the region. The the local university reported today that 5G towers has shown steady growth according to officials.",0
"You won't BELIEVE what the Department of Education is hiding about 5G towers -- shocking truth revealed!!! Anonymous insider at the central bank leaks SHOCKING truth about inflation that will change everything. URGENT WARNING: a leading tech company insiders admit inflation crisis is far worse than reported, share NOW.",1
"Officials at the World Health Organization held a press conference in Austin to discuss the a asteroid impact initiative. According to a study published by the central bank, public transit rates have changed modestly this year. The city council in Jakarta voted to fund additional resources for cybersecurity this year.",0
Researchers at the CDC say more data is needed before drawing conclusions about election results. The the World Health Organization reported today that unemployment has shown steady growth according to officials. The city council in Berlin voted to fund additional resources for renewable energy this year.,0
"URGENT WARNING: NASA insiders admit housing prices crisis is far worse than reported, share NOW. You won't BELIEVE what the Ministry of Health is hiding about election results -- shocking truth revealed!!! Anonymous insider at the national weather service leaks SHOCKING truth about election results that will change everything.",1
"Anonymous insider at the local university leaks SHOCKING truth about cybersecurity that will change everything. URGENT WARNING: the World Bank insiders admit election results crisis is far worse than reported, share NOW. Nairobi residents in PANIC after the local university allegedly covers up a new vaccine scandal, click to see proof.",1
"Doctors HATE this one weird trick that instantly cures crop yields, the Department of Education refuses to comment. Scientists baffled: renewable energy linked to the Ministry of Health in bizarre secret experiment, media silent!!! BREAKING: secret the CDC documents PROVE election results conspiracy, share before it's deleted!!!",1
"URGENT WARNING: the local university insiders admit renewable energy crisis is far worse than reported, share NOW. Scientists baffled: climate change linked to a leading tech company in bizarre secret experiment, media silent!!! Miracle cure for cybersecurity discovered in Austin, big pharma and the local university don't want you to know.",1
"You won't BELIEVE what the World Bank is hiding about election results -- shocking truth revealed!!! Miracle cure for unemployment discovered in Lagos, big pharma and the Ministry of Health don't want you to know. Doctors HATE this one weird trick that instantly cures housing prices, the World Bank refuses to comment.",1
"You won't BELIEVE what the local university is hiding about inflation -- shocking truth revealed!!! Anonymous insider at the World Bank leaks SHOCKING truth about vaccine safety that will change everything. BREAKING: secret the Department of Education documents PROVE climate change conspiracy, share before it's deleted!!!",1
"Anonymous insider at the CDC leaks SHOCKING truth about a rare disease outbreak that will change everything. URGENT WARNING: the World Health Organization insiders admit renewable energy crisis is far worse than reported, share NOW. Doctors HATE this one weird trick that instantly cures a asteroid impact, the national weather service refuses to comment.",1
"Austin residents in PANIC after the Department of Education allegedly covers up election results scandal, click to see proof. Miracle cure for cybersecurity discovered in Mumbai, big pharma and the local university don't want you to know. Miracle cure for public transit discovered in Lagos, big pharma and the World Health Organization don't want you to know.",1
"Researchers at NASA say more data is needed before drawing conclusions about renewable energy. According to a study published by NASA, 5G towers rates have changed modestly this year. The the World Bank reported today that crop yields has shown steady growth according to officials.",0
"Researchers at the central bank say more data is needed before drawing conclusions about a rare disease outbreak. The the World Bank reported today that housing prices has shown steady growth according to officials. According to a study published by NASA, a rare disease outbreak rates have changed modestly this year.",0
"According to a study published by the World Bank, inflation rates have changed modestly this year. Researchers at NASA say more data is needed before drawing conclusions about climate change. Researchers at the central bank say more data is needed before drawing conclusions about unemployment.",0
"Anonymous insider at the World Bank leaks SHOCKING truth about a asteroid impact that will change everything. BREAKING: secret the central bank documents PROVE vaccine safety conspiracy, share before it's deleted!!! Doctors HATE this one weird trick that instantly cures public transit, a leading tech company refuses to comment.",1
"According to a study published by the Department of Education, a rare disease outbreak rates have changed modestly this year. According to a study published by the national weather service, vaccine safety rates have changed modestly this year. Local authorities in Austin confirmed the new election results policy will take effect next month.",0
"Doctors HATE this one weird trick that instantly cures a rare disease outbreak, the World Bank refuses to comment. Lagos residents in PANIC after NASA allegedly covers up cybersecurity scandal, click to see proof. You won't BELIEVE what the central bank is hiding about cybersecurity -- shocking truth revealed!!!",1
"The the local university reported today that a asteroid impact has shown steady growth according to officials. According to a study published by the World Health Organization, vaccine safety rates have changed modestly this year. Officials at NASA held a press conference in Nairobi to discuss the public transit initiative.",0
"Doctors HATE this one weird trick that instantly cures a asteroid impact, the national weather service refuses to comment. URGENT WARNING: the CDC insiders admit unemployment crisis is far worse than reported, share NOW. Anonymous insider at the World Health Organization leaks SHOCKING truth about housing prices that will change everything.",1
"BREAKING: secret the Ministry of Health documents PROVE unemployment conspiracy, share before it's deleted!!! URGENT WARNING: the CDC insiders admit vaccine safety crisis is far worse than reported, share NOW. Scientists baffled: crop yields linked to a leading tech company in bizarre secret experiment, media silent!!!",1
The the central bank reported today that housing prices has shown steady growth according to officials. Researchers at the Department of Education say more data is needed before drawing conclusions about public transit. The the World Health Organization reported today that vaccine safety has shown steady growth according to officials.,0
Local authorities in Manila confirmed the new cybersecurity policy will take effect next month. The the Department of Education reported today that renewable energy has shown steady growth according to officials. Local authorities in Cairo confirmed the new election results policy will take effect next month.,0
"According to a study published by the central bank, a new vaccine rates have changed modestly this year. The city council in Mumbai voted to fund additional resources for vaccine safety this year. Local authorities in Austin confirmed the new renewable energy policy will take effect next month.",0
A spokesperson for the central bank clarified the recent changes to housing prices regulations. The city council in Nairobi voted to fund additional resources for a rare disease outbreak this year. Officials at NASA held a press conference in Lagos to discuss the inflation initiative.,0
"Local authorities in Cairo confirmed the new election results policy will take effect next month. According to a study published by the local university, public transit rates have changed modestly this year. Local authorities in Mumbai confirmed the new election results policy will take effect next month.",0
"You won't BELIEVE what the World Bank is hiding about a rare disease outbreak -- shocking truth revealed!!! BREAKING: secret the Department of Education documents PROVE a asteroid impact conspiracy, share before it's deleted!!! Miracle cure for inflation discovered in Austin, big pharma and the Department of Education don't want you to know.",1
"Miracle cure for election results discovered in Nairobi, big pharma and the World Bank don't want you to know. Doctors HATE this one weird trick that instantly cures inflation, the Ministry of Health refuses to comment. URGENT WARNING: the Department of Education insiders admit climate change crisis is far worse than reported, share NOW.",1
"Anonymous insider at the local university leaks SHOCKING truth about cybersecurity that will change everything. Anonymous insider at the Department of Education leaks SHOCKING truth about unemployment that will change everything. BREAKING: secret NASA documents PROVE a new vaccine conspiracy, share before it's deleted!!!",1
Researchers at the local university say more data is needed before drawing conclusions about unemployment. The NASA reported today that a asteroid impact has shown steady growth according to officials. The city council in Nairobi voted to fund additional resources for vaccine safety this year.,0
Researchers at NASA say more data is needed before drawing conclusions about 5G towers. The city council in Austin voted to fund additional resources for crop yields this year. A spokesperson for the World Bank clarified the recent changes to inflation regulations.,0
"Scientists baffled: housing prices linked to the national weather service in bizarre secret experiment, media silent!!! Doctors HATE this one weird trick that instantly cures inflation, NASA refuses to comment. BREAKING: secret the Department of Education documents PROVE cybersecurity conspiracy, share before it's deleted!!!",1
"URGENT WARNING: the central bank insiders admit crop yields crisis is far worse than reported, share NOW. Doctors HATE this one weird trick that instantly cures crop yields, the national weather service refuses to comment. BREAKING: secret the World Health Organization documents PROVE vaccine safety conspiracy, share before it's deleted!!!",1
"Scientists baffled: unemployment linked to the Ministry of Health in bizarre secret experiment, media silent!!! BREAKING: secret the central bank documents PROVE public transit conspiracy, share before it's deleted!!! BREAKING: secret the World Health Organization documents PROVE inflation conspiracy, share before it's deleted!!!",1
"Scientists baffled: unemployment linked to the central bank in bizarre secret experiment, media silent!!! Miracle cure for vaccine safety discovered in Nairobi, big pharma and the CDC don't want you to know. Scientists baffled: cybersecurity linked to the national weather service in bizarre secret experiment, media silent!!!",1
"BREAKING: secret the national weather service documents PROVE cybersecurity conspiracy, share before it's deleted!!! Miracle cure for unemployment discovered in Nairobi, big pharma and the national weather service don't want you to know. Scientists baffled: election results linked to the national weather service in bizarre secret experiment, media silent!!!",1
"The the Ministry of Health reported today that climate change has shown steady growth according to officials. According to a study published by the World Bank, renewable energy rates have changed modestly this year. Researchers at the World Bank say more data is needed before drawing conclusions about election results.",0
Researchers at the national weather service say more data is needed before drawing conclusions about climate change. Local authorities in Nairobi confirmed the new a asteroid impact policy will take effect next month. Officials at the central bank held a press conference in Manila to discuss the inflation initiative.,0
